,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1505663,taxa1506553,taxa1508657,taxa1573535,taxa1578,taxa1654,taxa1678,taxa1716,taxa1730,taxa189330,taxa2039240,taxa2048137,taxa207244,taxa2147,taxa216851,taxa2172,taxa237,taxa239759,taxa239934,taxa244127,taxa283168,taxa286,taxa292632,taxa29465,taxa32207,taxa32636,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa44249,taxa447020,taxa44748,taxa459786,taxa52225,taxa52784,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,condition
2742,0.0002955665244519283,0.00014778326222596416,0.0071921169689963425,,0.13768491153129325,9.85223028649699e-05,0.006847310228904413,,4.926095936099425e-05,9.85223028649699e-05,4.926095936099425e-05,,,0.0015270951181925612,0.006354685269575216,0.005911345854757822,0.051132888109287435,0.00014778326222596416,,9.85223028649699e-05,0.06743860524017208,4.926095936099425e-05,0.01679803477582873,0.0026600979517813926,0.006059125659696953,0.003842351757013701,0.0009359605327167791,4.926095936099425e-05,0.011133001400735509,,0.00034482786795590395,0.07004924094167024,,0.0023645345004733144,,,,0.0010837441790857247,,,0.03916260866632336,,0.009310358196954128,0.00024630556509093406,9.85223028649699e-05,,4.926095936099425e-05,,0.00339901618362612,0.0007881768863478336,0.0003940884431739168,0.00014778326222596416,4.926095936099425e-05,0.028177348656228843,,0.005763566049818689,0.0007881768863478336,0.00014778326222596416,0.0005911345854757821,,0.49714248079029544,4.926095936099425e-05,0.00034482786795590395,0.0011822653295217504,0.009310358196954128,,0.002315272004540395,,,9.85223028649699e-05,,H2029
2743,0.0002339337351841822,,0.017143986483904486,0.00010025731507893522,0.12234736098047645,3.3419105026311744e-05,0.010727519347037879,,3.3419105026311744e-05,0.000467867984460987,0.00013367642010524698,,,0.002372755942775511,0.16231652011164371,0.008020590347241044,0.029976997871531103,0.0002339337351841822,,0.000467867984460987,0.08979707248639968,0.00020051463015787044,0.06132405258235582,0.018814941735220077,0.004511574037625859,0.004645263824139294,0.0008688962165914827,,0.016976906381551606,,0.0003007724593294283,0.026935882962397375,,0.0026066809383851084,,,3.3419105026311744e-05,0.0010359917417230413,6.683821005262349e-05,,0.052100459793542914,3.3419105026311744e-05,0.0002339337351841822,6.683821005262349e-05,0.0001670955251315587,,,6.683821005262349e-05,0.0028072027658396954,0.003742928452909218,0.00010025731507893522,0.00013367642010524698,,0.08064031173852794,,0.010627271285626154,0.0010025731507893522,0.00020051463015787044,0.012799518253262641,,0.21127561693464117,3.3419105026311744e-05,,0.0005681237572620543,0.035825315546504526,,0.004712095865080446,,0.00010025731507893522,3.3419105026311744e-05,,H2029
2744,0.0009398475116039072,0.00017622169150551128,0.012159295581561163,,0.2399554051969133,,0.023554955152151894,,5.874075255502288e-05,0.00017622169150551128,0.0001174809389504884,,5.874075255502288e-05,0.0026433253725826685,0.008223694034512055,0.010220878489063718,0.05480498116010655,0.0006461465796265795,0.00023496244406053416,0.0007048856337029303,0.03119125864590045,0.00017622169150551128,0.025963341293215883,0.0035244338301102253,0.004816726989363384,0.007812492347999731,0.0011748093895048838,0.0001174809389504884,0.02725565709885134,5.874075255502288e-05,0.00023496244406053416,0.03448075890608756,,0.003171993844056547,,,,0.0004699248881210683,,,0.058094198340515,,0.0049342107591116595,,0.00029370319661555704,,0.00029370319661555704,,0.0061677422179061735,0.002995771020231921,0.00029370319661555704,0.00023496244406053416,0.0004699248881210683,0.08076832245332245,5.874075255502288e-05,0.004699248881210683,0.00135103221332951,0.0008223694034512055,0.0005874075255502286,,0.2982262453193254,0.00023496244406053416,0.00017622169150551128,0.001292293159253159,0.017504691042398424,0.0001174809389504884,0.02502351642799427,,5.874075255502288e-05,0.0001174809389504884,5.874075255502288e-05,H2029
2745,0.0034402914528397334,,0.026130662394653434,,0.11229224432121117,,0.015693840673612066,,0.0001159643210889867,0.00015461918596040605,0.0002705837805746641,,7.73097297428387e-05,0.003633564409570474,0.017935817912699503,0.009470429584860529,0.03529187166026106,0.0002705837805746641,0.0003478940573680455,0.0006571307881372295,0.014186306140606869,3.865486487141935e-05,0.03254731908760858,0.011480484746376505,0.005836865175290056,0.0021260134650489936,0.001198297802236015,,0.014534202933227625,,0.000889061071466831,0.06354839981631695,3.865486487141935e-05,0.002937770824328956,3.865486487141935e-05,,3.865486487141935e-05,0.00019327405083182538,,,0.04700422377915475,7.73097297428387e-05,0.0015461918596040606,3.865486487141935e-05,3.865486487141935e-05,,0.0001159643210889867,0.0003478940573680455,0.0012756097201810244,0.0021260134650489936,0.0003478940573680455,7.73097297428387e-05,0.0005798216054449334,0.1667568698762376,,0.01120988619543719,0.0008504064801206829,0.00038654864871419343,0.00030923946602189745,,0.37634342084039796,0.0001159643210889867,,0.00030923946602189745,0.01105526235954717,,0.0035948879362026178,,,3.865486487141935e-05,3.865486487141935e-05,H2029
2746,0.0005659315511600242,,0.0001257624426781843,0.0001257624426781843,0.4577754255345577,,0.005093386196872997,,,,0.0001257624426781843,,,0.0016977924170472932,0.023328901247636088,0.001509149312138212,0.019052998324472836,0.00018864355219563753,0.0001257624426781843,0.0001257624426781843,0.000754574656069106,,0.005030497707127372,0.0011318608658872694,0.0008174564365163928,0.00132050620722913,,,0.0173552103802911,,0.0003144066658036556,0.03156635410254564,6.288110951745321e-05,0.03364154007818449,6.288110951745321e-05,,0.0001257624426781843,0.0013833857512436378,,,0.0078601442807636,6.288110951745321e-05,0.0003144066658036556,,0.0001257624426781843,,,6.288110951745321e-05,0.0035213528678547184,0.005030497707127372,,0.00018864355219563753,6.288110951745321e-05,0.016789281065563853,,0.0030182896785453076,0.0008803359805309007,,,,0.3565992066123661,6.288110951745321e-05,,0.00037728620981816345,0.0011318608658872694,,0.0005030497707127373,,,,,H2029
2747,,0.00013415534257766383,0.011666361837951306,5.159823980545545e-06,0.023059185378951838,,0.008028678750325518,1.031964796109109e-05,1.031964796109109e-05,0.00016511420554441678,0.00011351596573896133,,9.803663540123527e-05,0.016026406931627615,0.0001444750309970151,0.0013363929746930605,0.14647184842727767,0.014158550205629266,0.00010319647961091089,0.00038698730426916795,0.05650521988912274,0.00018059373817344367,0.043899842061956976,0.0002786299689920773,8.771694698188402e-05,0.0022806321252943507,1.031964796109109e-05,0.00017543389396376804,0.010613759283333902,0.008720090187352621,8.255710277220839e-05,0.03219729031029135,0.11056979523401306,0.001449908738140721,0.00022703152689532106,0.0013157552161847642,1.031964796109109e-05,6.707777243448232e-05,6.19179282248067e-05,,0.0007068948131908454,0.002972063791451534,0.01981370466533001,0.07901740959069334,0.00023219197797889912,,0.00011867580994863697,,0.013895389452409874,0.03362647835049045,0.002265156840782641,0.001449908738140721,2.06393768387025e-05,0.016831344246667424,,0.006320773755875001,7.739725856253276e-05,0.0001238356541583126,3.611870717642857e-05,0.0001083563238205865,0.29490025831595745,0.00013931518678733946,4.1278551386104195e-05,0.02731094393930634,0.007595249409217156,5.159823980545545e-06,0.0013415534257766384,,0.00039730618352331584,,,H2029
2748,,1.4799899578307973e-05,0.0018869842246055665,,0.038546269425013595,0.00011839919662646378,0.00381096947171206,,1.4799899578307973e-05,1.4799899578307973e-05,,,5.919959831323189e-05,0.01789311034414959,3.6999664042092786e-05,0.0034335726267909466,0.16302083357345154,0.003751774628004748,7.3999497891539865e-06,6.659946319870874e-05,0.14053239660736488,7.3999497891539865e-06,0.03688877983973801,0.0014059896109024862,0.00038479704942129874,0.0007991949168433392,7.3999497891539865e-06,2.2199764463784815e-05,0.00906494485948942,0.0699073104603795,2.9599799156615946e-05,0.012528114908134023,0.09264740192553168,0.0012135910861918366,,7.3999497891539865e-06,0.00014799899578307976,0.001265390819619592,,,0.00994553183739354,0.00017019960928363602,0.0014725897533306117,0.022170217984137444,9.619926235532469e-05,7.3999497891539865e-06,1.4799899578307973e-05,,0.035319929693404535,0.03338854084565076,0.0023605769357349185,0.0009101928901254917,2.9599799156615946e-05,0.00633435769874523,,0.0016649882780412613,7.3999497891539865e-06,,0.007429547211007642,0.0006511959210602594,0.09192962623892581,0.001265390819619592,8.13993627770167e-05,0.17295218649676145,0.011958309350061001,,0.00013319909620477177,,0.00010359929704815582,5.1799563620400754e-05,1.4799899578307973e-05,H2029
2749,0.00011723807574320059,,0.0014578306130132418,2.038929733900804e-05,0.235974808918978,,0.0005250231010287319,1.0194617953016368e-05,0.001065338405435377,0.00017330856663425357,9.175153086065965e-05,,2.038929733900804e-05,0.0036547705668728554,0.0016362365807734665,0.003578317229105202,0.050137140553612694,5.607033730861472e-05,0.004465240451834058,3.568119355204494e-05,0.00524003313638661,4.077844109557782e-05,0.03202639226868444,0.005810929775900318,0.0004740490897690204,0.0018962055740223774,0.00012233547686917173,0.00016821116550828243,0.0192117807848405,,7.645963464762275e-05,0.010138545004806303,5.097308976508184e-06,0.03612965427177485,6.116773843458586e-05,,2.548654488254092e-05,0.00021408623981764008,,1.0194617953016368e-05,0.00420018787987862,,0.002446706465734669,0.00593837248317151,0.00014272462062574152,8.155688219115565e-05,2.548654488254092e-05,0.00012233547686917173,0.005194158062077253,0.026974912291754125,0.0004893412931469338,0.00033642233101656487,9.175153086065965e-05,0.08625159016399946,0.0010755316718629368,3.568119355204494e-05,0.00025996284995138036,6.116773843458586e-05,5.097308976508184e-06,,0.17422084631753976,9.684893198663079e-05,5.097308976508184e-06,0.2307652926130744,0.043581934923642825,0.002217331094187881,0.00043836881771160504,,0.00021918364094361122,4.587584222154897e-05,5.097308976508184e-06,H2029
2750,9.220391205663028e-05,,0.03201688748301039,1.1064472459483413e-05,0.012867987872340742,3.6881625076407713e-06,0.0017039310182762808,1.1064472459483413e-05,2.2128944918966825e-05,1.4752634967124182e-05,1.1064472459483413e-05,,0.0007597606932751759,0.011794732914012935,0.0022018379277426226,0.00042413823647552163,0.24685963672579442,0.04275320292601397,2.2128944918966825e-05,0.000254483243154091,0.08663480806017596,1.1064472459483413e-05,0.004798292764400649,0.0003835678764807949,3.6881625076407713e-06,2.5817077299729792e-05,1.844081253820386e-05,,0.0003761928167943811,0.1504289237132661,2.2128944918966825e-05,0.001641236985566203,0.27580403457596614,0.0015305809633921923,1.1064472459483413e-05,,1.844081253820386e-05,7.3763250152815425e-06,1.1064472459483413e-05,7.3763250152815425e-06,0.0007671372593054798,4.056975745717068e-05,0.0019104658290614509,0.0039500253295129475,0.00029136456696172075,,4.056975745717068e-05,8.113951491434136e-05,0.08871868419787708,0.0026480923052140445,0.0005237181120248998,2.9505209680492763e-05,3.688162507640772e-05,0.006516970889361978,3.6881625076407713e-06,5.901056999537454e-05,3.6881625076407713e-06,4.425788983793365e-05,2.9505209680492763e-05,2.9505209680492763e-05,0.017183166024276806,1.4752634967124182e-05,0.00011802113999074908,0.0008187717151737176,0.0019621032976174686,,0.0005901056999537453,,2.5817077299729792e-05,3.6881625076407713e-06,,H2029
2751,0.00030430999632191923,1.1856194086487792e-05,0.03271920739126832,0.00010275375866921363,0.009599578184180498,,0.005165345168068546,2.3712464759295023e-05,3.95206469549593e-06,1.9760419210378956e-05,4.742473805279145e-05,1.9760419210378956e-05,0.000545384583340001,0.014274866640730676,7.904129390991861e-05,0.012259306178861604,0.06415789152149548,0.09076321303184777,3.161655585712716e-05,0.00061256993206897,0.04909661740617234,5.532902061642218e-05,0.0033276372865196223,0.00012251398641379397,2.3712464759295023e-05,0.0003082618504050367,1.1856194086487792e-05,7.90412939099186e-06,0.0007943647931823035,0.12298039709918518,5.137678360170752e-05,0.006133606858171907,0.055479129802525104,0.0006876589889641737,0.0005019122737677228,,3.9520646954959305e-05,7.90412939099186e-06,4.742473805279145e-05,7.90412939099186e-06,0.0002726932489989935,6.323311171425433e-05,0.05340038562711782,0.01680815062201591,0.0006481385334750132,3.95206469549593e-06,0.0001067058042181297,1.580827792856358e-05,0.14997305392010654,0.0055289387196111855,0.00029640437349769827,6.71851572631704e-05,0.0004663436723616795,0.03250189370985658,,0.0005295771670075311,3.95206469549593e-06,8.694557647354935e-05,,1.580827792856358e-05,0.264938884155667,0.0003161655585712716,1.1856194086487792e-05,0.0016282519565117537,0.0005651457684135743,3.95206469549593e-06,0.0011935250314730002,,9.089762202246543e-05,,3.556860140604324e-05,H2029
2752,5.458968802648304e-05,4.094222347895137e-05,0.023291659214695892,3.1843913780596925e-05,0.011996077435060277,4.54913783281286e-06,0.005272452432850175,4.54913783281286e-06,4.54913783281286e-06,2.2745604082242473e-05,3.639306862977414e-05,1.8196619396708897e-05,0.0010417520362068493,0.010963422347242634,9.553191150543441e-05,0.0009007289165369302,0.09529980829550408,0.03238078007629357,1.3647413498438577e-05,0.0004731093816961329,0.07388250161554623,1.3647413498438577e-05,0.00697383362382416,0.00048220803172177476,2.2745604082242473e-05,0.0049358176966293596,4.094222347895137e-05,4.54913783281286e-06,0.009603236278139126,0.072226639199247,5.004053317730581e-05,0.00639153363527458,0.28591746223273845,0.0012737582528603133,4.549137832812859e-05,,1.3647413498438577e-05,0.00036848086212878055,1.3647413498438577e-05,1.3647413498438577e-05,0.007665293589771329,0.0001455724446827402,0.01863325930629926,0.03953650161880874,6.823698241037107e-05,,6.823698241037107e-05,4.54913783281286e-06,0.04959929884933707,0.005008596687015875,0.002888698014499609,0.0001865146681616916,0.0003320862620262136,0.05719625471982099,4.54913783281286e-06,0.001974323675378871,2.72947589314197e-05,0.00015467058421745104,0.0001455724446827402,0.00010917920588932244,0.13702461437157396,0.0004367164832300025,2.72947589314197e-05,0.022645547859779836,0.009307525898214677,,0.002110794917581315,,0.00041397070898411637,4.54913783281286e-06,5.913884287566026e-05,H2029
2753,0.00020673633851303787,,0.019102442529364206,,0.008698427425900851,,0.0009871659406066387,1.0336816925651894e-05,5.168408462825947e-06,4.1347267702607575e-05,3.617878344666431e-05,1.0336816925651894e-05,0.00044448267304432747,0.015055559982071512,0.0003307778384483913,0.0035506953254784306,0.0887053843669971,0.012042389444590936,5.6852417297968096e-05,0.00026358875581100594,0.027873222065053938,2.5841966521012417e-05,0.008755272263887087,0.0004186402517646112,5.6852417297968096e-05,0.00022740966919187238,1.0336816925651894e-05,1.0336816925651894e-05,0.0017210797907416884,0.024348387351203378,9.303135233086702e-05,0.027454540885005978,0.16713140299126708,0.0018296155347367424,0.0005323450863605474,,1.5505149595360525e-05,1.5505149595360525e-05,,4.1347267702607575e-05,0.0008889653460886549,0.0014936686056874694,0.04752865117834825,0.08221385545520352,0.0009354810980472058,,5.6852417297968096e-05,4.6515600372316204e-05,0.04725473485237191,0.008471017756708978,0.0005891975036585155,0.00011887331885187945,0.0014574910349306823,0.007747436024326306,,0.0024343233419225965,0.00011370498618217082,4.1347267702607575e-05,0.0005891975036585155,0.00016022058655448704,0.37566100665997737,0.00014988376962883512,0.003023523877305804,0.005638735073012336,0.0017469252437460974,,0.001209406519197629,5.168408462825947e-06,0.00022740966919187238,5.168408462825947e-06,8.269453540521515e-05,H2029
2754,2.3159955585487027e-05,,0.018591670965894,1.4475004325184783e-05,0.005512075076174861,,0.0003097645022086551,5.790001730073913e-06,2.8950008650369563e-06,8.684989761408713e-06,,,0.0003213443516643771,0.009660607799338429,1.157999062644567e-05,0.002978958944544141,0.07261809194476616,0.011377346469396072,0.00011869493279689796,8.684989761408713e-05,0.07455777768868485,1.4475004325184783e-05,0.004710161196932053,0.00023449483906135462,1.157999062644567e-05,0.0002866048032972113,5.790001730073913e-06,1.157999062644567e-05,0.0009785094710255532,0.05318979193529629,2.3159955585487027e-05,0.008166790535737493,0.38142532830957526,0.00031845035182810833,5.2109964235856584e-05,,,,5.790001730073913e-06,3.763495991067181e-05,0.0006542698361546917,0.00029239536971018004,0.008821065505373048,0.020731049115366294,0.00010421992847171317,,1.737003085762605e-05,7.816494635378489e-05,0.003378459258970793,0.0027126082899901643,0.00016790974216329173,5.2109964235856584e-05,0.0009987738867305127,0.00703484517184064,,0.002289943143171206,1.737003085762605e-05,4.052998644311308e-05,1.737003085762605e-05,,0.29892644073757324,3.763495991067181e-05,0.0013027491058964149,0.0039950929801816195,0.001079834116290782,,0.00116668491226402,2.8950008650369563e-06,0.0002779202370479737,2.8950008650369563e-06,0.00012737988405720022,H2029
2755,,,0.0009023863713695859,1.203176601462051e-05,9.625457614816951e-05,,0.0018168001404495389,,,0.0005173685148081133,0.00022860456234800191,8.422269812574765e-05,1.203176601462051e-05,0.00010828634216279003,0.0036697003952783983,0.0008181632252126327,0.07138481196471706,,,0.0002526683183928456,2.406364403704238e-05,,0.0011069271776727439,8.422269812574765e-05,0.0027793503822432885,0.0027432502678639684,,1.203176601462051e-05,0.004656309912804937,,3.609541005166289e-05,0.007291282239091219,0.02045408063031582,0.003380944283364382,0.0020574377008979764,4.812728807408476e-05,1.203176601462051e-05,0.0092524716362779,1.203176601462051e-05,,0.0006858136870440057,1.203176601462051e-05,0.019335122694698666,0.00803725419616932,0.0011670876878628672,,1.203176601462051e-05,,0.0017205518367382458,0.015761625800011017,1.203176601462051e-05,,,0.004150975516175272,,0.03769566550973719,0.00026470019641526755,9.625457614816951e-05,3.609541005166289e-05,,0.7714436511860792,,2.406364403704238e-05,0.0004331453686511601,0.0026590316020190696,,0.0025748129361741717,,,,2.406364403704238e-05,H2029
